"id","subc_id","elev_min","elev_max","elev_mean","elev_sd","flowpos_min","flowpos_max","flowpos_mean","flowpos_sd","outlet_dist_dw_basin_min","outlet_dist_dw_basin_max","outlet_dist_dw_basin_mean","outlet_dist_dw_basin_sd","outlet_dist_dw_scatch_min","outlet_dist_dw_scatch_max","outlet_dist_dw_scatch_mean","outlet_dist_dw_scatch_sd","channel_dist_up_seg_min","channel_dist_up_seg_max","channel_dist_up_seg_mean","channel_dist_up_seg_sd","strahler"
4058556451,506328374,10.3,15.2,12.2333,1.6345,0.005,138.2316,46.0499,65.1167,108834,109157,109027,97.218,0,323,192.9333,97.1758,54,325,194.8,100.2425,5
4058469460,506330492,10.3,39.5,19.9457,9.6674,0.005,128.3893,20.3941,44.0633,111588,112422,112041.23,214.865,0,834,453.1714,214.8216,93,464,278.4,131.0978,5
4058550279,506302984,5.6,34.3,17.6906,7.0261,0.005,16.4842,2.3694,5.1194,757,1867,1395.0469,268.91,0,1110,638.2813,268.8413,93,849,475.2222,243.7748,4
4058466468,506367400,25.8,38.2,29.6621,3.9837,0.005,69.0829,16.6679,29.5271,30799,31478,31184.45,180.3217,0,679,385.069,180.1333,93,664,377.4286,191.752,5
4058632281,506346776,31.6,42.7,36.9833,2.9588,0.005,12.4183,1.878,4.2214,25709,26663,26256.244,230.7338,0,954,547.4103,230.7526,108,901,525,264.7357,4
4058466443,506314737,27.5,31.7,30.0111,1.111,0.005,85.9212,27.0737,38.4331,14708,15140,14931,112.7845,0,432,223,112.7845,54,324,194.4,100.1551,5
4058469475,506298995,3.1,19.5,8.783,3.6379,0.005,149.3231,22.2221,53.0929,3030,3837,3439.4043,212.4155,0,807,409.5106,212.356,107,592,338.2857,162.0897,6
4058632293,506331416,18.5,42.4,32.2736,7.8531,0.005,677.8989,122.3745,260.6807,11941,12975,12508.875,255.2349,0,1034,567.6389,255.2836,107,865,482.2308,239.6713,7
4058632280,506331416,18.5,42.4,32.2736,7.8531,0.005,677.8989,122.3745,260.6807,11941,12975,12508.875,255.2349,0,1034,567.6389,255.2836,107,865,482.2308,239.6713,7
4058550298,506389387,23.3,39.6,31.5393,5.5271,0.005,40.0251,8.5727,16.3925,42217,42740,42481.215,135.0154,0,523,264.6786,134.9116,55,433,217.5,128.6167,5
4058618284,506312798,33.4,46.6,37.9794,4.0393,0.005,69.7194,9.0646,20.4072,17844,18473,18175.676,185.8028,0,630,332.1765,185.8761,93,362,227.25,97.0035,5
4058618279,506308479,29.2,36.7,31.95,2.1593,0.0086,9.8888,2.9556,4.4318,4405,4766,4559.3,100.071,0,362,154.7,100.3524,54,163,108.3333,44.4997,4
4058469461,506354950,26.3,37.3,30.3857,3.5683,0.005,47.0226,6.7238,16.4481,51135,51443,51310.785,94.8105,0,308,176.0714,94.715,108,215,161.5,53.5,4
4058632285,506335889,18.5,39.2,28.0174,7.7465,0.005,80.9005,13.7333,27.7626,14309,14687,14542.435,94.2554,0,378,233.7391,94.2938,93,278,185.6667,75.5263,5
4058553288,506367148,27.5,48.4,34.4393,7.5796,0.005,38.445,8.1319,15.552,54139,54572,54408.605,123.7481,0,433,269.2857,123.7835,108,380,243.6667,92.9062,4
4058556448,506364061,30.2,41.2,34.5385,3.0308,0.005,21.2483,4.3223,8.4788,58932,59635,59325.72,193.7802,0,702,393.2821,193.7193,54,489,271.5,148.6161,4
4058469449,506345057,7.9,16.2,10.5395,2.3599,0.005,21.732,3.3925,6.7685,15235,16052,15691.023,203.8819,0,817,456.3953,203.8423,108,586,346.8333,164.8225,5
4058599306,506660143,12.3,16.9,14.275,1.1934,0.0051,613.2793,109.0733,231.5088,114422,115314,114944.38,249.8979,0,892,522.1333,249.9107,108,892,480.6,260.5322,7
4058561458,506478906,5.5,8.9,7.175,1.3198,0.0051,26.9562,6.7727,11.5989,36212,36537,36409.125,97.5602,0,325,197.125,97.5602,108,325,203.5,80.2075,4
4058521610,506924432,20.8,24.9,22.34,1.1301,0.0052,362.2876,72.4579,144.8958,218730,219058,218882.94,78.3994,0,329,153.2,78.6047,56,220,129.3333,68.0653,6
4058616144,507133128,28.5,33.7,30.7613,1.3692,0.0052,271.7262,51.1355,104.9202,255627,256717,256161.16,281.8546,0,1090,534.0806,281.8636,109,1090,599.1818,298.9916,6
4058498122,507540377,59.1,63,60.5085,1.0943,0.0053,158.0685,24.709,55.3265,373447,374287,373919.44,211.3087,0,840,472.4789,211.3215,109,731,398.7273,188.1702,5
4058544119,507682082,69.7,76.9,71.8156,1.9431,0.0053,2891.1465,542.0842,1128.4159,453590,454285,453949.25,181.5637,0,695,359.25,181.5637,109,551,329.6667,161.8061,8
4058632311,506580218,13.2,23.3,18.28,4.496,0.0052,75.389,15.558,29.9295,69987,70203,70095,68.3052,0,216,108,68.3052,108,108,108,0,5
4058562306,506572678,13.2,27.2,17.1235,4.0444,0.0051,77.518,18.2024,29.7096,67950,68313,68146.18,101.6906,0,364,196.5882,101.9348,108,309,206,82.134,5
4058550292,506621797,12.1,49.1,22.2753,8.386,0.0051,94.059,11.6008,30.8775,103212,104106,103689.984,209.3987,0,894,477.6543,209.3456,108,801,459.1,210.3052,5
4058550296,506621797,12.1,49.1,22.2753,8.386,0.0051,94.059,11.6008,30.8775,103212,104106,103689.984,209.3987,0,894,477.6543,209.3456,108,801,459.1,210.3052,5
4058528503,507550738,79,84.7,81.8429,1.9223,0.0055,766.5214,218.9926,346.2426,305834,306254,306062.22,116.4684,0,419,227.7857,116.1841,93,387,244,108.9885,6
4058544118,506953021,17.2,20.6,19.2111,1.2297,0.0052,383.4881,93.4724,164.3233,177407,178341,177859.58,256.8012,0,934,452.5778,256.8012,56,721,374.4545,206.441,6
4058565641,506848656,11.8,18,13.89,2.5145,0.0052,114258.95,32769.125,46724.977,176323,176596,176468.6,76.9223,0,272,145.5,76.7571,56,112,84,28,10
4058515302,506700364,12.6,15.1,14.1333,0.9575,0.0051,669.2803,178.4713,295.952,128399,128726,128560.734,90.4017,0,327,162.0667,90.412,108,327,204.5,80.8842,6
4058525502,506810809,8.8,17.2,12.2273,2.7019,0.0052,1883.3004,513.6224,838.6998,136940,137264,137117.73,91.5732,0,325,177.8182,91.7188,108,309,211,82.134,7
4058528508,506815418,8.8,13.8,10.5417,1.8764,0.0052,1881.5879,816.8235,869.0477,137939,138433,138165.58,126.8966,0,495,227.0833,126.9688,108,386,247.25,103.6421,7
4058625495,506816482,8.8,14,10.7875,1.8141,0.0052,1881.1166,470.3274,814.4945,138504,138885,138705.44,105.5657,0,380,200.9375,105.4576,108,380,231,104.2833,7
4058625497,506820013,8.8,14.6,12.2074,2.1246,0.0052,1875.6486,475.9489,804.5203,139179,139837,139547.62,178.635,0,659,368.963,178.8048,108,643,365.7143,183.3238,7
4058625503,506820013,8.8,14.6,12.2074,2.1246,0.0052,1875.6486,475.9489,804.5203,139179,139837,139547.62,178.635,0,659,368.963,178.8048,108,643,365.7143,183.3238,7
4058524493,506822488,8.8,15.1,12.5318,2.0829,0.0052,1827.2097,388.1145,724.6452,139930,140363,140149.27,110.6564,0,433,219.0909,110.5782,108,433,270.5,121.1951,7
4058481616,506836366,28.3,38.6,33.4129,2.9861,0.0052,718.1624,115.5028,263.3606,227358,228734,228028.9,344.9487,0,1376,670.5968,344.8772,93,927,510,266.3738,7
4058602636,506877540,23.3,27.8,25.7643,0.9344,0.0052,827.4628,206.6965,355.9718,218686,219287,219006.86,157.0391,0,601,320.4286,157.1422,108,548,328.1429,149.8537,7
4058549293,506474689,18.5,44.6,25.5337,6.9589,0.0051,97.1984,16.8025,34.5628,103870,105766,104811.54,444.5221,0,1897,942.0306,444.5122,108,1572,838.2,451.0529,5
4058525509,506867212,13.6,22.5,15.2029,2.4253,0.0052,121233.05,21035.217,40737.47,185451,186104,185772.38,169.568,0,653,321.1471,169.5598,108,381,231.25,104.6408,10
4058531507,506870285,14.6,20.9,16.1333,2.1462,0.0052,112438.23,23845.021,38710.043,186346,187006,186713.98,164.6116,0,660,368.2083,164.6499,108,604,336.5,161.6965,10
4058525503,506874389,15.6,22.6,18.6857,2.3191,0.0052,9.156,2.6419,4.1169,187338,187663,187506.28,103.6708,0,325,168.4286,103.7371,108,217,162.5,54.5,4
4058568492,506872847,14.6,21.1,17.068,2.1644,0.0052,114735.24,19248.152,33421.832,187285,188419,187929.33,282.4258,0,1134,643.86,282.5003,56,940,479.3571,278.7404,10
4058544116,506907383,16.7,25.8,19.296,3.0749,0.0052,118452.29,26893.426,41795.19,202845,203647,203292.55,186.1918,0,802,447.86,186.2998,108,619,371.3333,175.2966,10
4058503133,506922210,18.8,20.4,19.6833,0.562,0.0052,1907.3718,423.8577,792.953,201983,202401,202196.89,115.5272,0,418,213.6111,115.6566,93,418,255.25,121.0834,7
4058503131,506922210,18.8,20.4,19.6833,0.562,0.0052,1907.3718,423.8577,792.953,201983,202401,202196.89,115.5272,0,418,213.6111,115.6566,93,418,255.25,121.0834,7
4058544136,506922210,18.8,20.4,19.6833,0.562,0.0052,1907.3718,423.8577,792.953,201983,202401,202196.89,115.5272,0,418,213.6111,115.6566,93,418,255.25,121.0834,7
4058498135,506922210,18.8,20.4,19.6833,0.562,0.0052,1907.3718,423.8577,792.953,201983,202401,202196.89,115.5272,0,418,213.6111,115.6566,93,418,255.25,121.0834,7
